,Distance,Energy,Full Light Spectrum,Humidity (%),IR Spectrum,Luminosity (lux),Pressure (HP-900),Temperature (deg F),Time,Rain
0,0,0,0,64.1270183960093,0,0,933.078971965475,46.7763275683963,02:45:22 - 2018/11/23,1
0,0,0,0,64.1953575503029,0,0,933.209983812451,45.4391123890167,03:45:22 - 2018/11/23,1
0,0,0,0,65.8444483008976,0,0,932.995752303741,45.3453446561854,04:45:22 - 2018/11/23,1
0,0,0,0,69.3148981191279,0,0,933.195488225528,44.3296280178952,05:45:22 - 2018/11/23,1
0,0,0,0,69.7114182937714,0,0,933.607527353052,43.49038519336,06:45:23 - 2018/11/23,1
0,0,0,36,69.8861205701708,14,53.2032,933.881228339888,44.3465177505568,07:45:23 - 2018/11/23,1
0,0,0,57,64.1472567095371,23,78.6624,934.468722995535,47.9318392689096,08:45:23 - 2018/11/23,1
0,0,0,95,58.1444171388566,41,113.2608,934.121219480466,52.6844317633007,09:45:23 - 2018/11/23,1
0,0,0,75,52.1537335753328,31,98.5728,933.362379762807,56.5040772834783,10:45:23 - 2018/11/23,0
0,0,0,90,45.6287746160221,39,106.2432,932.173864502534,59.7227124183264,11:45:23 - 2018/11/23,0
0,0,0,90,39.457304676682,39,106.2432,930.564606397969,63.3829228419741,12:45:23 - 2018/11/23,0
0,0,0,92,37.9117312113385,40,107.712,929.932098068485,65.19791393169,13:45:23 - 2018/11/23,0
0,0,0,80,34.0694992064506,34,98.8992,929.185920120335,66.5941192505206,14:45:23 - 2018/11/23,0
0,0,0,71,35.1388566385083,30,88.944,928.689306176717,66.9756459032786,15:45:23 - 2018/11/23,0
0,0,0,51,38.0487358703493,22,60.8736,928.417048971336,65.8275736983337,16:45:24 - 2018/11/23,0
0,0,0,0,40.0037479195372,0,0,928.775896966877,63.5145614504186,17:45:24 - 2018/11/23,0
0,0,0,0,45.8422223837646,0,0,928.710472360603,60.9126796663361,18:45:24 - 2018/11/23,0
0,0,0,0,50.1811023184205,0,0,929.089294111952,57.2688323785632,19:45:24 - 2018/11/23,0
0,0,0,0,55.2653305037878,0,0,928.965759972626,53.7846530513363,20:45:24 - 2018/11/23,1
0,0,0,0,58.0746611660176,0,0,928.906861931497,51.5079194604026,21:45:24 - 2018/11/23,1
0,0,0,0,59.8422515695858,0,0,928.939165531563,49.9872023159734,22:45:24 - 2018/11/23,1
0,0,0,0,61.2895658523999,0,0,928.60260513771,49.1968542577772,23:45:24 - 2018/11/23,1
0,0,0,0,62.2247580858363,0,0,928.185131311172,48.4793123425174,00:45:24 - 2018/11/24,1
0,0,0,0,63.6594226715673,0,0,927.597527029129,46.6126695563876,01:45:24 - 2018/11/24,1
0,0,0,0,61.633370836257,0,0,927.757663000095,47.3203023352643,02:45:24 - 2018/11/24,1
0,0,0,0,59.1598434753362,0,0,927.317534414401,47.1059737343455,03:45:24 - 2018/11/24,1
0,0,0,0,57.8054259031372,0,0,927.211580556089,46.982501948757,04:45:25 - 2018/11/24,1
0,0,0,0,61.5372647356565,0,0,927.013528512899,45.3610696760018,05:45:25 - 2018/11/24,1
0,0,0,0,62.8523042606898,0,0,926.944206727125,44.7606079413904,06:45:25 - 2018/11/24,1
0,0,0,26,65.2599309079401,9,45.8592,927.260267509602,44.0320195626427,07:45:25 - 2018/11/24,1
0,0,0,54,60.374320137371,21,79.8048,927.483330223426,46.6668339339318,08:45:25 - 2018/11/24,1
0,0,0,64,51.5766849801906,26,87.1488,927.469586464209,51.3727958096948,09:45:25 - 2018/11/24,1
0,0,0,66,44.754914467561,27,88.6176,927.260898330747,55.2291050028126,10:45:25 - 2018/11/24,0
0,0,0,68,39.795841668698,28,90.0864,926.598670857398,59.5724381603589,11:45:25 - 2018/11/24,0
0,0,0,67,34.1821909173618,28,86.0064,925.299665262,63.6333857708033,12:45:25 - 2018/11/24,0
0,0,0,64,30.79732841795,27,80.4576,924.639703092964,66.3133627935041,13:45:25 - 2018/11/24,0
0,0,0,60,29.6457970706154,25,77.52,924.054593441137,68.1353758212857,14:45:26 - 2018/11/24,0
0,0,0,64,30.0893661811777,26,87.1488,924.209426272169,67.8569467032013,15:45:26 - 2018/11/24,0
0,0,0,32,33.3423866305712,12,50.2656,924.194188720433,66.9505990884615,16:45:26 - 2018/11/24,0
0,0,0,0,36.4729828520574,0,0,924.521011613989,64.1756684317789,17:45:26 - 2018/11/24,0
0,0,0,0,38.9194063430251,0,0,925.023054833577,61.7397789181399,18:45:26 - 2018/11/24,0
0,0,0,0,38.9569305667642,0,0,925.445555157922,61.3891349286646,19:45:26 - 2018/11/24,0
0,24,7396,0,42.1519547127252,0,0,925.807268948004,59.3237287381145,20:27:02 - 2018/11/24,0
0,0,0,0,43.4998575229209,0,0,925.994258181277,58.1850287710549,20:45:26 - 2018/11/24,0
0,0,0,0,47.2296850321076,0,0,926.545841368408,55.5442068789915,21:45:26 - 2018/11/24,0
0,0,0,0,50.51328465768,0,0,926.978234095544,53.6792318492968,22:45:26 - 2018/11/24,0
0,0,0,0,54.1354960007626,0,0,927.149359968245,51.0536248651991,23:45:26 - 2018/11/24,1
0,0,0,0,56.1864987530265,0,0,927.237539185766,50.265018998661,00:45:26 - 2018/11/25,1
0,0,0,0,58.2766765899271,0,0,927.135316058514,49.167733178019,01:45:26 - 2018/11/25,1
0,0,0,0,59.9653950112169,0,0,927.503800883182,47.8904876527523,02:45:27 - 2018/11/25,1
0,0,0,0,60.0460764709668,0,0,927.378898682728,48.0925864944991,03:45:27 - 2018/11/25,1
0,0,0,0,64.5276783938842,0,0,927.468087034456,45.9772586640902,04:45:27 - 2018/11/25,1
0,0,0,0,65.1151801862125,0,0,928.08205747194,44.6814007362674,05:45:27 - 2018/11/25,1
0,0,0,0,66.6404228126209,0,0,928.744517230095,44.3203095454393,06:45:27 - 2018/11/25,1
0,0,0,33,66.5580608158093,12,54.3456,929.562273476534,45.1816880570205,07:45:27 - 2018/11/25,1
0,0,0,54,59.7551953992477,21,79.8048,929.965179183579,49.5742639142321,08:45:27 - 2018/11/25,1
0,0,0,64,55.3346207409606,26,87.1488,930.392398268045,52.1835393660935,09:45:27 - 2018/11/25,1
0,0,0,67,50.423844673754,27,92.6976,930.241751691408,55.9787106333086,10:45:27 - 2018/11/25,0
0,0,0,68,42.4780410077655,28,90.0864,929.486674874829,61.0734394795388,11:45:27 - 2018/11/25,0
0,0,0,68,38.5241714947574,28,90.0864,928.613610424548,64.2426529866643,12:45:27 - 2018/11/25,0
0,0,0,65,34.2284525663056,27,84.5376,927.920122933694,66.6587748505019,13:45:27 - 2018/11/25,0
0,0,0,60,29.8967700566592,25,77.52,927.486389948174,68.3718661925729,14:45:27 - 2018/11/25,0
0,0,0,66,27.585139082968,27,88.6176,927.361822503393,69.3300633904129,15:45:28 - 2018/11/25,0
0,0,0,31,22.5466057192322,12,46.1856,927.820116750988,68.1848873243027,16:45:28 - 2018/11/25,0
0,0,0,0,23.3220570123294,0,0,928.220073231696,65.0779235351239,17:45:28 - 2018/11/25,0
0,0,0,0,29.2925545509079,0,0,928.637848549994,62.6367785454343,18:45:28 - 2018/11/25,0
0,0,0,0,29.6413111749728,0,0,929.546244415504,61.1497421990539,19:45:28 - 2018/11/25,0
0,0,0,0,34.9119118489139,0,0,930.500234480572,57.9380687872603,20:45:28 - 2018/11/25,0
0,0,0,0,39.8327572598768,0,0,931.002703781403,54.5546375655576,21:45:28 - 2018/11/25,0
0,0,0,2,39.8361626903236,0,8.16,931.034882744825,54.0316068478621,22:45:28 - 2018/11/25,0
0,31,3104,0,37.0616303532853,0,0,931.008039517178,54.3222439805933,22:57:32 - 2018/11/25,0
0,0,0,0,34.2743313794386,0,0,931.135275052401,53.8918216348336,23:45:28 - 2018/11/25,0
0,0,0,0,35.9828962044365,0,0,931.300007820971,52.449711067797,00:45:28 - 2018/11/26,0
0,0,0,0,36.4788980831387,0,0,931.196395503525,52.1981001702348,01:45:29 - 2018/11/26,0
0,0,0,0,41.7827665666326,0,0,931.542322541334,49.8427611219403,02:45:29 - 2018/11/26,0
0,0,0,0,44.6849890463753,0,0,931.594230150745,48.4874662104708,03:45:29 - 2018/11/26,0
0,0,0,0,44.1899578372903,0,0,931.609690966665,48.7396538959241,04:45:29 - 2018/11/26,0
0,0,0,0,49.3910335520346,0,0,931.858642829028,47.3010826396315,05:45:29 - 2018/11/26,1
0,0,0,0,51.8258594012173,0,0,932.489995806431,46.1409160487433,06:45:29 - 2018/11/26,1
0,0,0,25,53.6008018058857,9,41.7792,932.661000943076,45.8019532462492,07:45:29 - 2018/11/26,1
0,0,0,70,47.5667506977298,30,84.864,933.34078537238,48.8112915763149,08:45:29 - 2018/11/26,0
0,0,0,69,41.834934750055,28,94.1664,933.379678986901,51.9965787545599,09:45:29 - 2018/11/26,0
0,37,1441,66,41.2336519530286,27,88.6176,933.374148124076,52.1981001702348,09:49:37 - 2018/11/26,0
0,0,0,89,36.9590373910213,38,108.8544,933.050141569325,55.9163889792864,10:45:29 - 2018/11/26,0
0,0,0,75,31.0003597730206,31,98.5728,932.373873648775,61.8731636204746,11:45:30 - 2018/11/26,0
0,0,0,71,29.0804611346388,29,95.6352,931.608997731348,65.5054625291334,12:45:30 - 2018/11/26,0
0,0,0,72,26.2990418285834,30,93.024,930.882772094335,69.291036405485,13:45:30 - 2018/11/26,0
0,0,0,56,24.8701300123987,23,74.5824,930.502056986237,70.4892272803223,14:45:30 - 2018/11/26,0
0,0,0,65,24.1501448656807,27,84.5376,930.234091484564,71.1375471001874,15:45:30 - 2018/11/26,0
0,0,0,29,23.7157665619876,12,38.0256,930.32638532546,70.0605104450417,16:45:30 - 2018/11/26,0
0,0,0,0,27.0394601394969,0,0,930.474733808079,66.5020869985389,17:45:30 - 2018/11/26,0
0,0,0,0,33.7473007173174,0,0,930.957428505931,60.8183207181442,18:45:30 - 2018/11/26,0
0,0,0,0,37.3222531540415,0,0,931.382510607761,57.7598384614762,19:45:30 - 2018/11/26,0
0,0,0,1,40.3582215792081,0,4.08,931.71115330635,54.9512800006953,20:45:30 - 2018/11/26,0
0,0,0,1,41.1128526546394,0,4.08,931.94009427241,53.6868035356064,21:45:30 - 2018/11/26,0
0,0,0,0,43.1913153996303,0,0,932.068836323547,52.1421866893062,22:45:31 - 2018/11/26,0
0,0,0,0,48.2134390568147,0,0,932.433417871928,49.1409417891598,23:45:31 - 2018/11/26,0
0,0,0,0,50.2367695384709,0,0,932.530811854396,48.0599711027884,00:45:31 - 2018/11/27,1
0,0,0,0,49.8053615259732,0,0,932.391366216571,47.8124437855763,01:45:31 - 2018/11/27,1
0,0,0,0,54.817934545538,0,0,932.439917694174,45.3482566967796,02:45:31 - 2018/11/27,1
0,0,0,0,56.4141445248075,0,0,932.383013400553,44.2498386144526,03:45:31 - 2018/11/27,1
0,0,0,0,56.8535527506912,0,0,932.38934550627,44.0291075451725,04:45:31 - 2018/11/27,1
0,0,0,0,58.3143098700769,0,0,932.751183851865,42.8742054500443,05:45:31 - 2018/11/27,1
0,31,3101,0,58.6923549676355,0,0,932.986365758294,42.7792743699754,06:31:48 - 2018/11/27,1
0,0,0,0,57.4678674334925,0,0,933.080814166642,43.2545127147843,06:45:31 - 2018/11/27,1
0,0,0,33,56.3368938684628,12,54.3456,933.085646810695,43.9347582068161,07:45:31 - 2018/11/27,1
0,0,0,55,46.4771199073051,22,77.1936,933.274898554356,48.9242811513996,08:45:31 - 2018/11/27,0
0,0,0,65,41.8193920969883,26,91.2288,933.024228883021,53.7374755990419,09:45:31 - 2018/11/27,0
0,0,0,68,35.2082036168464,28,90.0864,932.303500561937,58.8589285229836,10:45:32 - 2018/11/27,0
0,0,0,70,28.74929981606,29,91.5552,930.978595064852,63.7335710482793,11:45:32 - 2018/11/27,0
0,0,0,69,25.9044785803483,29,87.4752000000001,930.222570717452,66.9459392163549,12:45:32 - 2018/11/27,0
0,0,0,65,20.3616761093354,27,84.5376,929.448176183802,70.5399044794927,13:45:32 - 2018/11/27,0
0,0,0,60,20.1211598084833,25,77.52,928.776965392297,70.6371814454394,14:45:32 - 2018/11/27,0
0,0,0,69,19.7198915939282,29,87.4752000000001,928.40713401511,72.6147704618118,15:45:32 - 2018/11/27,0
0,0,0,29,19.3246611067251,12,38.0256,928.474327608609,71.491124206757,16:45:32 - 2018/11/27,0
0,0,0,0,23.1637729618986,0,0,928.762363474771,67.6618136041329,17:45:32 - 2018/11/27,0
0,0,0,0,23.0169925966491,0,0,928.929319145465,66.385590550303,18:45:32 - 2018/11/27,0
0,0,0,1,25.9629079338695,0,4.08,929.140697596462,63.8092925190999,19:45:32 - 2018/11/27,0
0,0,0,0,32.4138983066586,0,0,929.463133093732,57.7726524000744,20:45:32 - 2018/11/27,0
0,0,0,0,32.4578948449748,0,0,930.071699066548,56.7737506119738,21:45:32 - 2018/11/27,0
0,0,0,0,36.024768763369,0,0,929.686552615166,53.8079505635943,22:45:33 - 2018/11/27,0
0,0,0,0,36.8455333264824,0,0,929.371740266814,54.118972665861,23:45:33 - 2018/11/27,0
0,0,0,0,39.0638797266944,0,0,929.062565881294,52.0268651944524,00:45:33 - 2018/11/28,0
0,0,0,0,39.8455844131445,0,0,928.66879563247,51.0291628838587,01:45:33 - 2018/11/28,0
0,0,0,0,43.7749493912702,0,0,928.621270579512,48.4437847796872,02:45:33 - 2018/11/28,0
0,0,0,0,46.3146324181753,0,0,928.466284550897,47.5288070553521,03:45:33 - 2018/11/28,0
0,0,0,0,47.2131992351634,0,0,928.320539268152,46.1315974744604,04:45:33 - 2018/11/28,1
0,0,0,0,44.818187963439,0,0,928.377739515661,47.9504766204092,05:45:33 - 2018/11/28,0
0,0,0,0,46.981970685188,0,0,928.90119547674,47.5142466613531,06:45:33 - 2018/11/28,0
0,0,0,45,46.5587745854702,20,49.776,929.149547655429,47.4140711853096,07:45:33 - 2018/11/28,0
0,0,0,82,43.4162417235898,36,93.6768,928.929554684221,50.8090052142346,08:45:33 - 2018/11/28,0
0,0,0,66,39.0659540901039,27,88.6176,928.879176666781,54.5592970893896,09:45:33 - 2018/11/28,0
0,0,0,70,33.0605982683697,29,91.5552,928.339975790523,59.7669792799792,10:45:33 - 2018/11/28,0
0,0,0,68,29.1130709131532,28,90.0864,927.126987253986,64.5443750563388,11:45:33 - 2018/11/28,0
0,0,0,67,24.2678631626091,28,86.0064,925.664879819624,68.5553503337102,12:45:34 - 2018/11/28,0
0,0,0,65,21.0249143810309,27,84.5376,924.987444380019,70.6150465619449,13:45:34 - 2018/11/28,0
0,0,0,59,20.4230600767041,25,73.44,924.088786743787,72.2343958381171,14:45:34 - 2018/11/28,0
0,0,0,68,17.7812039213531,28,90.0864,924.491967783617,74.6978175652,15:45:34 - 2018/11/28,0
0,0,0,28,18.713200417106,11,40.6368,924.509170239774,73.3149416523694,16:45:34 - 2018/11/28,0
0,0,0,0,22.1817196988616,0,0,925.125115022182,69.5747103708837,17:45:34 - 2018/11/28,0
0,0,0,0,25.0045523206581,0,0,925.56882012428,66.0675556633772,18:45:34 - 2018/11/28,0
0,0,0,0,30.2827756969371,0,0,925.862962231114,61.4660202582275,19:45:34 - 2018/11/28,0
0,0,0,0,32.3529971822765,0,0,925.978207919232,58.8298057458696,20:45:34 - 2018/11/28,0
0,0,0,0,35.223683735589,0,0,926.32170744664,57.030028047744,21:45:34 - 2018/11/28,0
0,0,0,0,34.8273327594091,0,0,926.45762389359,57.1610791623109,22:45:34 - 2018/11/28,0
0,0,0,0,38.3368626294817,0,0,926.347150750432,54.6064747755649,23:45:34 - 2018/11/28,0
0,0,0,0,39.9884758503898,0,0,925.99667299598,53.0170018537682,00:45:35 - 2018/11/29,0
0,0,0,0,39.4331525111302,0,0,925.448084361679,52.9453623558326,01:45:35 - 2018/11/29,0
0,0,0,0,34.1418338428498,0,0,925.22711245237,54.7002477472105,02:45:35 - 2018/11/29,0
0,0,0,0,35.4060233713171,0,0,924.982199597093,55.4201463645762,03:45:35 - 2018/11/29,0
0,0,0,0,38.5722708640622,0,0,925.174044658139,53.5790526476038,04:45:35 - 2018/11/29,0
0,0,0,0,38.1610701072764,0,0,925.108328738506,52.925559573247,05:45:35 - 2018/11/29,0
0,0,0,0,37.3095051422718,0,0,925.192246556328,53.3454955578259,06:45:35 - 2018/11/29,0
0,0,0,52,38.0654082870179,23,58.2624,925.588038934638,53.7532014149815,07:45:35 - 2018/11/29,0
0,0,0,90,35.8201890643193,40,99.552,925.867879629926,57.0737117410889,08:45:35 - 2018/11/29,0
0,0,0,132,32.2795632244815,60,137.088,926.143296924257,61.7479334383469,09:45:35 - 2018/11/29,0
0,0,0,105,28.3130129178445,45,127.296,926.09462335294,64.9224021309291,10:45:35 - 2018/11/29,0
0,0,0,85,26.0861910847743,36,105.9168,925.028338426395,68.4015731349809,11:45:36 - 2018/11/29,0
0,0,0,116,25.1777362765505,50,138.72,923.748711376121,70.9587200862738,12:45:36 - 2018/11/29,0
0,0,0,207,23.0681083928815,95,208.896,922.639656593871,72.3712840018799,13:45:36 - 2018/11/29,0
0,0,0,88,19.9288604981254,39,98.0832,922.213196802079,73.6562907424518,14:45:36 - 2018/11/29,0
0,0,0,79,17.0745762245359,37,74.7456,921.532446534977,74.2364693063946,15:45:36 - 2018/11/29,0
0,31,3998,23,18.8366049787038,11,20.2368,921.236012785424,72.8256370150604,16:37:43 - 2018/11/29,0
0,0,0,17,19.506253658142,8,15.8304,921.225505120825,72.4860371453877,16:45:36 - 2018/11/29,0
0,0,0,0,23.0858202951402,0,0,921.246881185518,70.0179883193597,17:45:36 - 2018/11/29,0
0,0,0,0,26.1367009755203,0,0,920.850645242262,67.9810165244268,18:45:36 - 2018/11/29,0
0,0,0,0,27.2262421772878,0,0,920.946585634547,67.330961590805,19:45:36 - 2018/11/29,0
0,0,0,0,32.598341063617,0,0,921.842979450935,65.6394327404921,20:45:36 - 2018/11/29,0
0,0,0,0,42.2878489595117,0,0,921.780953236054,62.9402451024322,21:45:37 - 2018/11/29,0
0,0,0,0,50.4245236819355,0,0,922.288467753133,61.5306738584128,22:45:37 - 2018/11/29,0
0,0,0,0,52.7564745787942,0,0,922.236772144058,60.281291183767,23:45:37 - 2018/11/29,0
0,0,0,0,53.0011533064411,0,0,921.665961904497,59.7768810795981,00:45:37 - 2018/11/30,0
0,0,0,0,52.9420295640063,0,0,921.466937413826,59.7990145161789,01:45:37 - 2018/11/30,0
0,0,0,0,60.4551068823103,0,0,920.87464983093,58.8857214824469,02:45:37 - 2018/11/30,1
0,0,0,0,100,0,0,922.439853203641,50.5929248228132,03:45:37 - 2018/11/30,1
0,0,0,0,100,0,0,922.59543150532,50.5894302635413,04:45:37 - 2018/11/30,1
0,0,0,0,87.8371445600885,0,0,923.505915721658,51.0332398804981,05:45:37 - 2018/11/30,1
0,0,0,0,93.5623201321261,0,0,924.568546014256,49.8223762861429,06:45:37 - 2018/11/30,1
0,0,0,35,93.406677856965,16,35.7408,925.232429094236,49.2801405741243,07:45:37 - 2018/11/30,1
0,0,0,65,91.7653454226671,30,64.464,925.500654342212,52.2953663747059,08:45:38 - 2018/11/30,1
0,0,0,95,85.4325933263941,44,93.1872,926.11073386147,54.1510068106637,09:45:38 - 2018/11/30,1
0,0,0,146,78.5650397906065,68,140.6784,926.340356002852,56.1161678222008,10:45:38 - 2018/11/30,1
0,0,0,152,66.4738074708397,70,151.776,925.936347873851,56.610082729609,11:45:38 - 2018/11/30,1
0,0,0,80,65.5564244571693,37,78.8256,925.572740998706,57.6876144624465,12:45:38 - 2018/11/30,1
0,0,0,146,73.0352163835456,68,140.6784,925.452966071636,56.5821252427297,13:45:38 - 2018/11/30,1
0,0,0,108,53.0368184434974,48,119.4624,925.313519945431,58.5793500738736,14:45:38 - 2018/11/30,0
0,0,0,95,52.9177998182099,43,99.8784,925.330529792752,59.3942060774938,15:45:38 - 2018/11/30,0
0,0,0,35,54.3689035167521,17,29.0496,925.725123818121,58.4413083884938,16:45:38 - 2018/11/30,0
0,0,0,0,57.0462349848665,0,0,926.651166987476,57.5210334233725,17:45:38 - 2018/11/30,0
0,0,0,0,62.0483923707283,0,0,926.931299830454,56.2111065403956,18:45:39 - 2018/11/30,1
0,0,0,0,81.4060592486822,0,0,926.741613299051,54.9227403517968,19:45:39 - 2018/11/30,1
0,0,0,0,83.6062649580747,0,0,927.593353968488,53.8883270060181,20:45:39 - 2018/11/30,1
0,0,0,0,78.4980517853791,0,0,927.489866823038,53.6372963621514,21:45:39 - 2018/11/30,1
0,0,0,0,76.8519021519813,0,0,927.724090549219,53.6722426007025,22:45:39 - 2018/11/30,1
0,0,0,0,80.2573747759161,0,0,927.85692590821,52.777038779259,23:45:39 - 2018/11/30,1
0,0,0,0,87.0883460875639,0,0,927.735084476621,52.2464420491557,00:45:39 - 2018/12/01,1
0,0,0,0,87.8387557025402,0,0,927.344733673313,51.3821146786213,01:45:39 - 2018/12/01,1
0,0,0,0,89.2369592875588,0,0,927.084385074894,49.4775817290142,02:45:39 - 2018/12/01,1
0,0,0,0,91.7068039422058,0,0,926.825401736416,49.2824702618965,03:45:39 - 2018/12/01,1
0,0,0,0,91.303760227346,0,0,926.795902532399,49.5602857634847,04:45:39 - 2018/12/01,1
0,0,0,0,91.4196622717497,0,0,927.227434637401,48.8794347644419,05:45:39 - 2018/12/01,1
0,0,0,0,91.2202838889652,0,0,927.116838088977,47.3954338941204,06:45:39 - 2018/12/01,1
0,0,0,39,92.7856785523652,19,31.9872,927.630706091408,47.7716746158417,07:45:39 - 2018/12/01,1
0,0,0,71,88.8427197999487,31,82.2528,927.85656515008,50.1438745598626,08:45:39 - 2018/12/01,1
0,0,0,73,83.8421812868328,30,97.104,927.872139888262,51.8754330503234,09:45:40 - 2018/12/01,1
0,0,0,122,76.2471981334325,55,129.744,927.957066748529,54.9145861672997,10:45:40 - 2018/12/01,1
0,0,0,97,65.8217774489889,42,114.7296,926.898427736824,56.9962459994501,11:45:40 - 2018/12/01,1
0,0,0,60,60.6303669441367,23,90.9024,926.187016910795,57.8815709181479,12:45:40 - 2018/12/01,1
0,0,0,157,49.1987371169355,72,158.7936,924.959000197415,59.4652659045566,13:45:40 - 2018/12/01,0
0,0,0,140,47.1349777649408,64,142.9632,924.555531157456,60.0092823110743,14:45:40 - 2018/12/01,0
0,0,0,102,49.3035542529329,46,108.3648,924.123074860752,60.3063369910572,15:45:40 - 2018/12/01,0
0,0,0,35,50.5374159016118,16,35.7408,923.979145104644,59.8240602506104,16:45:40 - 2018/12/01,0
0,0,0,0,57.4948630663797,0,0,923.810794707398,58.6108026258612,17:45:40 - 2018/12/01,0
0,0,0,0,68.9775502039038,0,0,923.953273668493,56.3858405196839,18:45:40 - 2018/12/01,1
0,0,0,0,73.6512040774276,0,0,924.154331655622,55.7661181715484,19:45:40 - 2018/12/01,1
0,0,0,0,66.6101849712403,0,0,924.098497924423,55.9513356982826,20:45:41 - 2018/12/01,1
0,0,0,0,66.6876511259636,0,0,924.387463386288,55.586725292618,21:45:41 - 2018/12/01,1
0,0,0,0,74.484160393389,0,0,924.838294236242,55.4958640383905,22:45:41 - 2018/12/01,1
0,0,0,0,73.4671907199001,0,0,925.08117274373,54.3414644903001,23:45:41 - 2018/12/01,1
0,0,0,0,72.2997725355386,0,0,925.140274574229,53.7036942216973,00:45:41 - 2018/12/02,1
0,0,0,0,73.0604913322436,0,0,925.316508888564,52.9436150513916,01:45:41 - 2018/12/02,1
0,0,0,0,74.9599358812305,0,0,925.602172801803,51.643625651496,02:45:41 - 2018/12/02,1
0,0,0,0,73.4336540944463,0,0,925.357495041515,50.8946220510109,03:45:41 - 2018/12/02,1
0,0,0,0,76.2171594790812,0,0,925.383573206602,49.5690221075637,04:45:41 - 2018/12/02,1
0,0,0,0,75.8713456831765,0,0,925.878878760815,50.1852267381538,05:45:41 - 2018/12/02,1
0,0,0,0,81.1283168296292,0,0,926.570374172408,48.3657406520092,06:45:41 - 2018/12/02,1
0,0,0,29,82.8876994956877,14,24.6432,927.143718638932,47.3546648269495,07:45:42 - 2018/12/02,1
0,0,0,57,72.4648674593477,22,85.3536,927.836248830742,49.6191104891708,08:45:42 - 2018/12/02,1
0,0,0,67,66.0270680600824,27,92.6976,928.427471917372,52.2580906967865,09:45:42 - 2018/12/02,1
0,0,0,94,55.7741340326248,44,89.1072,928.860224671765,53.7316512231465,10:45:42 - 2018/12/02,1
0,0,0,155,72.4841775690544,71,157.3248,928.387303886625,51.8923235518527,11:45:42 - 2018/12/02,1
0,0,0,164,62.2989906000047,76,160.5888,927.907272788466,53.8225115104183,12:45:42 - 2018/12/02,1
0,0,0,130,55.923455910763,60,128.928,927.423240005852,54.5732756616714,13:45:42 - 2018/12/02,1
0,0,0,174,51.7881151672922,82,161.2416,927.454509806275,56.2780878773546,14:45:42 - 2018/12/02,0
0,0,0,83,48.9201217541531,35,104.448,927.612680371778,56.7679261294015,15:45:42 - 2018/12/02,0
0,0,0,27,48.0176582409919,11,36.5568,928.127678388055,55.9600723791827,16:45:42 - 2018/12/02,0
0,0,0,0,49.8636489366165,0,0,928.496746874689,53.7386404742455,17:45:42 - 2018/12/02,0
0,0,0,0,49.9125810326623,0,0,929.125294642974,52.1765501805599,18:45:42 - 2018/12/02,0
0,0,0,0,51.1642917036532,0,0,929.680838465481,51.3873565426227,19:45:42 - 2018/12/02,0
0,0,0,0,54.3624059875169,0,0,930.240942189767,50.6767942674394,20:45:43 - 2018/12/02,1
0,0,0,0,58.0729975103813,0,0,930.511470766911,49.3232398032097,21:45:43 - 2018/12/02,1
0,0,0,0,65.3049087708822,0,0,931.148549443355,47.1962479754087,22:45:43 - 2018/12/02,1
0,0,0,0,70.5511067642534,0,0,931.600970234795,45.1659630542217,23:45:43 - 2018/12/02,1
0,0,0,0,74.6044133368636,0,0,931.534151384508,44.1263689563614,00:45:43 - 2018/12/03,1
0,0,0,0,78.7675727896227,0,0,931.590464783792,43.1758886298489,01:45:43 - 2018/12/03,1
0,0,0,0,80.5787861146085,0,0,931.754260927222,42.3063669774764,02:45:43 - 2018/12/03,1
0,0,0,0,82.7541748977254,0,0,932.0084678049,40.6174230186106,03:45:43 - 2018/12/03,1
0,0,0,0,84.1052744033143,0,0,932.079547736701,39.4590503702595,04:45:43 - 2018/12/03,1
0,0,0,0,85.2993828168402,0,0,932.628354880606,39.0968057839481,05:45:43 - 2018/12/03,1
0,0,0,0,86.4904078832116,0,0,933.138163937242,37.9250489754469,06:45:43 - 2018/12/03,1
0,0,0,28,87.3535839816603,10,47.328,933.858152474568,37.5109758615275,07:45:44 - 2018/12/03,1
0,0,0,53,84.4671030693781,21,75.7248,933.908584845536,41.3821048238137,08:45:44 - 2018/12/03,1
0,0,0,64,74.3952689557307,26,87.1488,934.233582128478,45.1217000913898,09:45:44 - 2018/12/03,1
0,0,0,72,61.7128517147681,30,93.024,934.417834320933,48.9411713522302,10:45:44 - 2018/12/03,1
0,0,0,70,48.0304025294334,29,91.5552,933.794147550893,53.8190168830639,11:45:44 - 2018/12/03,0
0,0,0,68,42.5249050976657,28,90.0864,932.983445375896,55.9099820816028,12:45:44 - 2018/12/03,0
0,0,0,65,40.8093334399202,27,84.5376,932.204356945042,57.8000276358523,13:45:44 - 2018/12/03,0
0,0,0,60,40.1185208950013,25,77.52,931.894011446544,58.6329359067629,14:45:44 - 2018/12/03,0
0,0,0,71,40.9278491232443,29,95.6352,932.054017338156,58.7983531523326,15:45:44 - 2018/12/03,0
0,0,0,28,43.1013562007651,11,40.6368,931.992250832763,57.7971153765121,16:45:44 - 2018/12/03,0
0,0,0,0,47.4135002447346,0,0,932.460269824414,54.7678109149377,17:45:45 - 2018/12/03,0
0,0,0,0,47.8869832833937,0,0,932.613708859215,52.4415570049439,18:45:45 - 2018/12/03,0
